candidate_id,site_id,site_name,bom_id,class,asset_role,planned_asset_ref,source_state,cluster_id,x_m,y_m,z_resolution,yaw_deg,scale,band,placement_policy,resolution_status,collision,nanite,hard_rule,ue_required
SS_014_INDUSTRIAL_006,SS_014,Salvage Yard,OT_SCRAP_002,industrial,Tires single and stacks,/Game/Scene_Junkyard/Assets/MS/3D/Res_Jun_Wheel_Metal_Weathered_01/SM_Res_Jun_Wheel_Metal_Weathered_01,staged_pack_asset,SS_014_INDUSTRIAL_C02,80.198,-5.834,terrain_trace_in_ue,153.52,1.0151,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,None or simple,Per mesh,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_007,SS_014,Salvage Yard,OT_SCRAP_003,industrial,Rusty barrels,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Aba_Storage_Barrel_Metal_Blue_01/SM_Ind_Aba_Storage_Barrel_Metal_Blue_01,staged_pack_asset,SS_014_INDUSTRIAL_C02,58.847,-27.849,terrain_trace_in_ue,149.33,1.0067,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,Simple capsule,Provisional,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_008,SS_014,Salvage Yard,OT_SCRAP_003,industrial,Rusty barrels,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Aba_Storage_Barrel_Metal_Green_01/SM_Ind_Aba_Storage_Barrel_Metal_Green_01,staged_pack_asset,SS_014_INDUSTRIAL_C02,85.881,-32.309,terrain_trace_in_ue,97.76,1.0303,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,Simple capsule,Provisional,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_009,SS_014,Salvage Yard,OT_SCRAP_002,industrial,Tires single and stacks,/Game/Scene_Junkyard/Assets/MS/3D/Res_Jun_Wheel_Metal_Weathered_01/SM_Res_Jun_Wheel_Metal_Weathered_01,staged_pack_asset,SS_014_INDUSTRIAL_C02,91.917,-24.737,terrain_trace_in_ue,85.01,1.078,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,None or simple,Per mesh,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_010,SS_014,Salvage Yard,OT_SCRAP_002,industrial,Tires single and stacks,/Game/Scene_Junkyard/Assets/MS/3D/Res_Jun_Wheel_Metal_Weathered_01/SM_Res_Jun_Wheel_Metal_Weathered_01,staged_pack_asset,SS_014_INDUSTRIAL_C02,80.975,-7.52,terrain_trace_in_ue,333.27,1.0437,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,None or simple,Per mesh,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_011,SS_014,Salvage Yard,OT_SCRAP_004,industrial,Shovels hand tools and repair tools,/Game/MilitaryTrench/Assets/3D/Ind_Mine_Tool_Shovel_Old_01/StaticMeshes/SM_Ind_Mine_Tool_Shovel_Old_01,staged_pack_asset,SS_014_INDUSTRIAL_C03,77.811,-1.674,terrain_trace_in_ue,247.16,1.0143,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,None,Per mesh,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_012,SS_014,Salvage Yard,OT_SCRAP_001,industrial,Decorative vehicle parts and shells,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Jun_Fan_Metal_Rusty_01/SM_Ind_Jun_Fan_Metal_Rusty_01,staged_pack_asset,SS_014_INDUSTRIAL_C03,75.334,-23.855,terrain_trace_in_ue,129.25,1.0347,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,Simple for large pieces,Per mesh,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_013,SS_014,Salvage Yard,OT_SCRAP_002,industrial,Tires single and stacks,/Game/Scene_Junkyard/Assets/MS/3D/Res_Jun_Wheel_Metal_Weathered_01/SM_Res_Jun_Wheel_Metal_Weathered_01,staged_pack_asset,SS_014_INDUSTRIAL_C03,60.739,-26.972,terrain_trace_in_ue,8.32,1.0729,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,None or simple,Per mesh,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_014,SS_014,Salvage Yard,OT_SCRAP_003,industrial,Rusty barrels,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Aba_Storage_Barrel_Metal_Green_01/SM_Ind_Aba_Storage_Barrel_Metal_Green_01,staged_pack_asset,SS_014_INDUSTRIAL_C03,75.933,-7.738,terrain_trace_in_ue,228.26,0.9028,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,Simple capsule,Provisional,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_015,SS_014,Salvage Yard,OT_SCRAP_003,industrial,Rusty barrels,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Aba_Storage_Barrel_Metal_Blue_01/SM_Ind_Aba_Storage_Barrel_Metal_Blue_01,staged_pack_asset,SS_014_INDUSTRIAL_C03,70.62,-6.68,terrain_trace_in_ue,99.35,0.9206,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,Simple capsule,Provisional,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_016,SS_014,Salvage Yard,OT_SCRAP_004,industrial,Shovels hand tools and repair tools,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Jun_Support_Stand_Metal_Rusty_01/SM_Ind_Jun_Support_Stand_Metal_Rusty_01,staged_pack_asset,SS_014_INDUSTRIAL_C04,71.065,-25.509,terrain_trace_in_ue,259.14,1.0407,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,None,Per mesh,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_017,SS_014,Salvage Yard,OT_SCRAP_004,industrial,Shovels hand tools and repair tools,/Game/MilitaryTrench/Assets/3D/Ind_Mine_Tool_Shovel_Old_01/StaticMeshes/SM_Ind_Mine_Tool_Shovel_Old_01,staged_pack_asset,SS_014_INDUSTRIAL_C04,62.216,-30.317,terrain_trace_in_ue,230.97,0.9201,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,None,Per mesh,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_018,SS_014,Salvage Yard,OT_SCRAP_002,industrial,Tires single and stacks,/Game/Scene_Junkyard/Assets/MS/3D/Res_Jun_Wheel_Metal_Weathered_01/SM_Res_Jun_Wheel_Metal_Weathered_01,staged_pack_asset,SS_014_INDUSTRIAL_C04,84.316,-25.336,terrain_trace_in_ue,167.14,0.9601,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,None or simple,Per mesh,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_019,SS_014,Salvage Yard,OT_SCRAP_003,industrial,Rusty barrels,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Aba_Storage_Barrel_Metal_Blue_01/SM_Ind_Aba_Storage_Barrel_Metal_Blue_01,staged_pack_asset,SS_014_INDUSTRIAL_C04,82.683,-7.323,terrain_trace_in_ue,335.24,1.0313,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,Simple capsule,Provisional,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_020,SS_014,Salvage Yard,OT_SCRAP_004,industrial,Shovels hand tools and repair tools,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Jun_Support_Stand_Metal_Rusty_01/SM_Ind_Jun_Support_Stand_Metal_Rusty_01,staged_pack_asset,SS_014_INDUSTRIAL_C04,85.516,-26.309,terrain_trace_in_ue,3.96,1.0898,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,None,Per mesh,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_021,SS_014,Salvage Yard,OT_SCRAP_002,industrial,Tires single and stacks,/Game/Scene_Junkyard/Assets/MS/3D/Res_Jun_Wheel_Metal_Weathered_01/SM_Res_Jun_Wheel_Metal_Weathered_01,staged_pack_asset,SS_014_INDUSTRIAL_C05,61.932,-3.94,terrain_trace_in_ue,252.6,1.0678,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,None or simple,Per mesh,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_022,SS_014,Salvage Yard,OT_SCRAP_001,industrial,Decorative vehicle parts and shells,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Jun_Wheel_Hub_Metal_Rusty_01/SM_Ind_Jun_Wheel_Hub_Metal_Rusty_01,staged_pack_asset,SS_014_INDUSTRIAL_C05,65.392,-10.242,terrain_trace_in_ue,233.62,0.9482,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,Simple for large pieces,Per mesh,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_023,SS_014,Salvage Yard,OT_SCRAP_003,industrial,Rusty barrels,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Aba_Storage_Barrel_Metal_Blue_01/SM_Ind_Aba_Storage_Barrel_Metal_Blue_01,staged_pack_asset,SS_014_INDUSTRIAL_C05,84.272,-7.059,terrain_trace_in_ue,331.15,1.0452,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,Simple capsule,Provisional,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_024,SS_014,Salvage Yard,OT_SCRAP_004,industrial,Shovels hand tools and repair tools,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Jun_Support_Stand_Metal_Rusty_01/SM_Ind_Jun_Support_Stand_Metal_Rusty_01,staged_pack_asset,SS_014_INDUSTRIAL_C05,82.183,-8.705,terrain_trace_in_ue,12.86,1.0739,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,None,Per mesh,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_025,SS_014,Salvage Yard,OT_SCRAP_002,industrial,Tires single and stacks,/Game/Scene_Junkyard/Assets/MS/3D/Res_Jun_Wheel_Metal_Weathered_01/SM_Res_Jun_Wheel_Metal_Weathered_01,staged_pack_asset,SS_014_INDUSTRIAL_C05,89.752,-8.339,terrain_trace_in_ue,231.52,1.0344,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,None or simple,Per mesh,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_026,SS_014,Salvage Yard,OT_SCRAP_002,industrial,Tires single and stacks,/Game/Scene_Junkyard/Assets/MS/3D/Res_Jun_Wheel_Metal_Weathered_01/SM_Res_Jun_Wheel_Metal_Weathered_01,staged_pack_asset,SS_014_INDUSTRIAL_C06,57.49,-23.516,terrain_trace_in_ue,53.22,0.9891,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,None or simple,Per mesh,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_027,SS_014,Salvage Yard,OT_SCRAP_003,industrial,Rusty barrels,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Aba_Storage_Barrel_Metal_Blue_01/SM_Ind_Aba_Storage_Barrel_Metal_Blue_01,staged_pack_asset,SS_014_INDUSTRIAL_C06,91.972,-30.55,terrain_trace_in_ue,222.85,0.9739,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,Simple capsule,Provisional,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_028,SS_014,Salvage Yard,OT_SCRAP_003,industrial,Rusty barrels,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Aba_Storage_Barrel_Metal_Green_01/SM_Ind_Aba_Storage_Barrel_Metal_Green_01,staged_pack_asset,SS_014_INDUSTRIAL_C06,71.044,-26.413,terrain_trace_in_ue,330.32,0.9623,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,Simple capsule,Provisional,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_029,SS_014,Salvage Yard,OT_SCRAP_002,industrial,Tires single and stacks,/Game/Scene_Junkyard/Assets/MS/3D/Res_Jun_Wheel_Metal_Weathered_01/SM_Res_Jun_Wheel_Metal_Weathered_01,staged_pack_asset,SS_014_INDUSTRIAL_C06,81.641,-7.548,terrain_trace_in_ue,15.71,0.9112,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,None or simple,Per mesh,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_030,SS_014,Salvage Yard,OT_SCRAP_002,industrial,Tires single and stacks,/Game/Scene_Junkyard/Assets/MS/3D/Res_Jun_Wheel_Metal_Weathered_01/SM_Res_Jun_Wheel_Metal_Weathered_01,staged_pack_asset,SS_014_INDUSTRIAL_C06,80.002,-23.094,terrain_trace_in_ue,262.49,0.9115,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,None or simple,Per mesh,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_031,SS_014,Salvage Yard,OT_SCRAP_002,industrial,Tires single and stacks,/Game/Scene_Junkyard/Assets/MS/3D/Res_Jun_Wheel_Metal_Weathered_01/SM_Res_Jun_Wheel_Metal_Weathered_01,staged_pack_asset,SS_014_INDUSTRIAL_C07,62.919,-9.552,terrain_trace_in_ue,195.73,1.0115,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,None or simple,Per mesh,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_032,SS_014,Salvage Yard,OT_SCRAP_004,industrial,Shovels hand tools and repair tools,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Jun_Support_Stand_Metal_Rusty_01/SM_Ind_Jun_Support_Stand_Metal_Rusty_01,staged_pack_asset,SS_014_INDUSTRIAL_C07,72.782,-8.189,terrain_trace_in_ue,40.06,0.9454,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,None,Per mesh,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_033,SS_014,Salvage Yard,OT_SCRAP_003,industrial,Rusty barrels,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Aba_Storage_Barrel_Metal_Blue_01/SM_Ind_Aba_Storage_Barrel_Metal_Blue_01,staged_pack_asset,SS_014_INDUSTRIAL_C07,88.46,-13.895,terrain_trace_in_ue,204.54,0.9835,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,Simple capsule,Provisional,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_034,SS_014,Salvage Yard,OT_SCRAP_004,industrial,Shovels hand tools and repair tools,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Jun_Support_Stand_Metal_Rusty_01/SM_Ind_Jun_Support_Stand_Metal_Rusty_01,staged_pack_asset,SS_014_INDUSTRIAL_C07,86.75,-25.59,terrain_trace_in_ue,171.94,1.0824,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,None,Per mesh,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_035,SS_014,Salvage Yard,OT_SCRAP_002,industrial,Tires single and stacks,/Game/Scene_Junkyard/Assets/MS/3D/Res_Jun_Wheel_Metal_Weathered_01/SM_Res_Jun_Wheel_Metal_Weathered_01,staged_pack_asset,SS_014_INDUSTRIAL_C07,67.731,-24.455,terrain_trace_in_ue,80.48,1.0214,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,None or simple,Per mesh,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_036,SS_014,Salvage Yard,OT_SCRAP_002,industrial,Tires single and stacks,/Game/Scene_Junkyard/Assets/MS/3D/Res_Jun_Wheel_Metal_Weathered_01/SM_Res_Jun_Wheel_Metal_Weathered_01,staged_pack_asset,SS_014_INDUSTRIAL_C08,78.711,-8.446,terrain_trace_in_ue,79.54,1.0177,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,None or simple,Per mesh,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_037,SS_014,Salvage Yard,OT_SCRAP_002,industrial,Tires single and stacks,/Game/Scene_Junkyard/Assets/MS/3D/Res_Jun_Wheel_Metal_Weathered_01/SM_Res_Jun_Wheel_Metal_Weathered_01,staged_pack_asset,SS_014_INDUSTRIAL_C08,80.889,-4.027,terrain_trace_in_ue,187.33,0.9918,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,None or simple,Per mesh,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_038,SS_014,Salvage Yard,OT_SCRAP_002,industrial,Tires single and stacks,/Game/Scene_Junkyard/Assets/MS/3D/Res_Jun_Wheel_Metal_Weathered_01/SM_Res_Jun_Wheel_Metal_Weathered_01,staged_pack_asset,SS_014_INDUSTRIAL_C08,57.628,-30.988,terrain_trace_in_ue,345.43,0.99,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,None or simple,Per mesh,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_014_INDUSTRIAL_039,SS_014,Salvage Yard,OT_SCRAP_004,industrial,Shovels hand tools and repair tools,/Game/MilitaryTrench/Assets/3D/Ind_Mine_Tool_Shovel_Old_01/StaticMeshes/SM_Ind_Mine_Tool_Shovel_Old_01,staged_pack_asset,SS_014_INDUSTRIAL_C08,55.87,-25.366,terrain_trace_in_ue,254.75,0.9332,interior_authored,large_manual_small_seeded,asset_candidate_resolved_transform_still_candidate,None,Per mesh,Vehicles and large scrap are manual tactical placements,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
